This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"GMSPC","Grand Mesa S",-108.0614,39.0508,3239,"MESOWEST","209103"
"MTMET","U of U Mount",-111.8282,40.7666,1523,"MESOWEST","209105"
"BDGER","Badger Wash",-108.9376,39.3443,1529,"MESOWEST","209108"
"TTSID","Lower Titus",-114.7070,43.8576,2791,"MESOWEST","209115"
"LOS","Lost River R",-113.0099,43.5487,1518,"MESOWEST","209118"
"A01AB","Buster Jangl",-116.0540,37.0631,1245,"MESOWEST","209124"
"A05AB","Area 5 North",-115.9534,36.8476,963,"MESOWEST","209133"
"A06AE","Decon Underg",-116.0377,36.9377,1197,"MESOWEST","209139"
"A25AH","Area 25 East",-116.2896,36.7847,1048,"MESOWEST","209142"
"A14AA","Mid-Valley",-116.1811,36.9676,1442,"MESOWEST","209146"
"A22AD","Desert Rock",-116.0224,36.6244,1001,"MESOWEST","209150"
"A04AA","BEEF",-116.0885,37.0967,1288,"MESOWEST","209153"
"A18AB","Area 18",-116.3138,37.1042,1542,"MESOWEST","209162"
"A25AI","Gate 510",-116.4043,36.6721,839,"MESOWEST","209166"
"OYMAB","Yucca Mounta",-116.4664,36.8523,1481,"MESOWEST","209182"
"GVLU1","GRANTSVILLE",-112.6770,40.6360,1400,"MESOWEST","209196"
"UCL07","TWDEF Ridge",-111.5122,41.8664,2664,"MESOWEST","209197"
"MHTU1","MEXICAN HAT",-109.9877,37.2507,1940,"MESOWEST","209198"
"UCL02","Paradise",-111.8501,41.5495,1674,"MESOWEST","209199"
"BNBU1","BLUFF 32NW",-109.9886,37.6010,1959,"MESOWEST","209200"
"PSRIM","Peter Sinks",-111.5102,41.9191,2571,"MESOWEST","209201"
"UCL14","Downey - Agr",-112.1293,42.4336,1483,"MESOWEST","209202"
"UCL27","Tropic - Agr",-112.0428,37.6303,1904,"MESOWEST","209203"
"UCL28","Scipio - Agr",-112.0986,39.2282,1635,"MESOWEST","209205"
"UCL22","PleasantVall",-110.1074,40.1620,1628,"MESOWEST","209207"
"DLTU1","DELTA 4NE",-112.5095,39.3872,1451,"MESOWEST","209210"
"UCL13","Duchesne - A",-110.1808,40.3605,1662,"MESOWEST","209212"
"UTPU1","PRICE 3E",-110.7508,39.6071,1770,"MESOWEST","209213"
"CDCU1","CEDAR CITY 1",-113.2248,37.4572,1553,"MESOWEST","209215"
"UCL05","Wah Wah",-113.5763,38.4989,2083,"MESOWEST","209217"
"UCL15","Preston - Ag",-111.8936,42.1072,1437,"MESOWEST","209223"
"UCL24","SanPete - Ag",-111.4819,39.5433,1756,"MESOWEST","209224"
"MFDU1","MILFORD 42WN",-113.7511,38.5943,1602,"MESOWEST","209225"
"PSINK","Peter Sinks",-111.5142,41.9130,2488,"MESOWEST","209226"
"UCL03","NL Water",-111.7730,41.7856,1684,"MESOWEST","209227"
"UCL01","Naomi",-111.7807,41.7859,1576,"MESOWEST","209231"
"UCL21","PelicanLake",-109.6675,40.1814,1469,"MESOWEST","209232"
"UTMU1","MANILA 18ESE",-109.3898,40.9225,2001,"MESOWEST","209234"
"BDGU1","BLANDING 26S",-109.6074,37.2667,1338,"MESOWEST","209235"
"UCL26","CastleValley",-109.4843,38.5239,1380,"MESOWEST","209237"
"MDAU1","MIDWAY 3NE",-111.4137,40.5467,1752,"MESOWEST","209238"
"UTVU1","VERNAL 23SSE",-109.6429,40.1346,1422,"MESOWEST","209240"
"UCL25","Monroe - Agr",-112.0841,38.7440,1607,"MESOWEST","209241"
"UCL16","Montpelier -",-111.3387,42.2548,1808,"MESOWEST","209242"
"TRPU1","TROPIC 9SE",-111.9775,37.5174,1797,"MESOWEST","209243"
"LMS","Locomotive S",-112.8618,41.7010,1293,"MESOWEST","209244"
"VJEM","Jemez Spring",-106.6889,35.7797,1924,"MESOWEST","209245"
"HOL","North Hollad",-111.8259,40.6756,1402,"MESOWEST","209247"
"SVB","Sun Valley -",-114.4032,43.6613,2747,"MESOWEST","209252"
"UCBC","Big Creek Re",-121.5986,36.0708,27,"MESOWEST","209253"
"NHMU","Natural Hist",-111.8229,40.7643,1543,"MESOWEST","209254"
"VCEB","Cebollita Sp",-106.7208,35.8311,2496,"MESOWEST","209257"
"UTPW3","James Peak",-111.7929,41.3913,2873,"MESOWEST","209260"
"BRC","BRIGHTON CRE",-111.5768,40.5873,2896,"MESOWEST","209269"
"LBNL1","Berkeley Lab",-122.2486,37.8771,271,"MESOWEST","209273"
"AMFKM","American For",-111.8010,40.3401,1367,"MESOWEST","209279"
"BSTO","Stoval",-113.6594,32.6856,144,"MESOWEST","209283"
"VSNT","San Antonio",-106.5708,35.9806,2598,"MESOWEST","209284"
"FPS","Flight Park",-111.9048,40.4569,1586,"MESOWEST","209290"
"UCJP","Jepson Prair",-121.8278,38.2681,11,"MESOWEST","209294"
"ASBSB","Snowbowl Pri",-111.7025,35.3257,3039,"MESOWEST","209295"
"NBSV","Badger Sprin",-115.2769,37.3108,1699,"MESOWEST","209299"
"TRA","Reactor Tech",-112.9687,43.5846,1505,"MESOWEST","209300"
"NREE","Reese River",-117.2981,39.2342,1847,"MESOWEST","209303"
"TPC","Timpanogos R",-111.7074,40.4352,2443,"MESOWEST","209306"
"ASBLS","Little Spruc",-111.7098,35.3322,2859,"MESOWEST","209313"
"SLIDE","SLIDE MOUNTA",-119.8839,39.3072,2941,"MESOWEST","209315"
"EDGUT","Needles Dist",-109.7468,38.1933,1510,"MESOWEST","209316"
"ROB","Roberts",-112.1211,43.7435,1456,"MESOWEST","209318"
"NDCSD","North Descan",-116.6470,32.8832,1029,"MESOWEST","209320"
"POMSD","Poomacha",-116.8729,33.2761,749,"MESOWEST","209322"
"MORSD","Lake Morena",-116.5124,32.6883,942,"MESOWEST","209324"
"NSSV","Sand Spring",-115.7975,37.6467,1466,"MESOWEST","209326"
"DYESD","Dye Mountain",-116.7099,33.0688,914,"MESOWEST","209335"
"WRBSD","West Rancho",-117.1220,33.0311,228,"MESOWEST","209337"
"DJZSD","Living Coast",-117.1103,32.6419,5,"MESOWEST","209344"
"FTVSD","Fruitvale",-116.9820,33.2561,559,"MESOWEST","209346"
"BAS","Base of Howe",-113.0060,43.6775,1494,"MESOWEST","209350"
"VICSD","Victoria",-116.7525,32.8456,707,"MESOWEST","209351"
"TLGSD","Talega",-117.4852,33.4785,370,"MESOWEST","209352"
"ECJSD","El Cajon",-116.9727,32.7955,133,"MESOWEST","209355"
"BWET","Weather Top",-112.6239,32.5569,851,"MESOWEST","209356"
"BFDSD","Border Field",-117.0967,32.5420,100,"MESOWEST","209358"
"GOSSD","Goose Valley",-116.8449,33.0728,468,"MESOWEST","209361"
"NCVA","Carson Valle",-119.8039,38.9928,1426,"MESOWEST","209363"
"NSWM","Steptoe Vall",-114.8103,39.1956,1966,"MESOWEST","209364"
"SOBSD","Solana Beach",-117.2762,33.0073,4,"MESOWEST","209365"
"PBF","Critical Inf",-112.8697,43.5475,1497,"MESOWEST","209366"
"DLZSD","De Luz",-117.2973,33.4584,185,"MESOWEST","209376"
"FOR","Fort Hall",-112.4120,43.0220,1364,"MESOWEST","209377"
"RINSD","Rincon",-116.9564,33.2878,325,"MESOWEST","209380"
"NNSC","DRI - NNSC",-119.8017,39.5708,1509,"MESOWEST","209381"
"SMCSD","San Marcos",-117.1923,33.1290,162,"MESOWEST","209382"
"AMOSD","Ammo Dump",-117.2764,33.3572,166,"MESOWEST","209384"
"TLKSD","Turner Lake",-117.0756,33.2262,376,"MESOWEST","209389"
"NSPO","Spooner Summ",-119.9089,39.0983,2146,"MESOWEST","209391"
"A1058","Grand Teton",-110.5994,43.6708,2124,"MESOWEST","209392"
"AN273","HU-Beltsvill",-76.8783,39.0553,57,"MESOWEST","209397"
"A1367","Pinnacle Pea",-111.8527,33.7123,726,"MESOWEST","209399"
"A1281","NCore - Whit",-118.3308,37.3607,1235,"MESOWEST","209402"
"WPTSD","West Potrero",-116.6133,32.6123,702,"MESOWEST","209404"
"AN835","NCORE",-95.9731,41.2474,367,"MESOWEST","209412"
"AN333","RG_SOUTH",-94.5798,38.7596,328,"MESOWEST","209413"
"AZBO","Bonita Creek",-109.3889,32.0094,1570,"MESOWEST","209415"
"TWOSD","Twins Oaks",-117.1530,33.1938,234,"MESOWEST","209416"
"AN554","Port Neches",-93.9533,29.9908,9,"MESOWEST","209422"
"AN486","Denton Airpo",-97.1933,33.1944,194,"MESOWEST","209425"
"LCKSD","Lawson Creek",-116.7321,32.7433,690,"MESOWEST","209438"
"COHSD","Coronado Hil",-117.1533,33.1143,422,"MESOWEST","209440"
"RCESD","Rincon Centr",-116.9460,33.2707,273,"MESOWEST","209442"
"SVCSD","San Vicente",-116.9512,32.9126,171,"MESOWEST","209444"
"UCHA","Hastings Nat",-121.5503,36.3864,546,"MESOWEST","209449"
"NROG","Rogers Sprin",-116.3308,36.4783,689,"MESOWEST","209451"
"RPQSD","Rancho Penas",-117.1173,32.9716,253,"MESOWEST","209453"
"TDSSD","Tierra Del S",-116.3462,32.6445,1080,"MESOWEST","209458"
"NLAZ","Lazy 5 Park",-119.7158,39.6214,1370,"MESOWEST","209462"
"VISSD","Vista",-117.2539,33.2055,103,"MESOWEST","209464"
"BFOP","Forage Plot",-113.3803,32.4531,203,"MESOWEST","209465"
"MVNSD","Mission Vall",-117.1376,32.7814,80,"MESOWEST","209466"
"PIVSD","Pine Valley",-116.5209,32.8174,1201,"MESOWEST","209468"
"SQTSD","Sequan Truck",-116.7793,32.7977,551,"MESOWEST","209469"
"CHOSD","Chollas Lake",-117.0666,32.7360,137,"MESOWEST","209474"
"NSMV","Smith Valley",-119.3356,38.7514,1489,"MESOWEST","209477"
"IMTSD","Iron Mountai",-116.9730,32.9762,491,"MESOWEST","209481"
"WHALE","WHALE POINT",-121.5958,36.0722,189,"MESOWEST","209483"
"CAPSD","Bell Canyon",-117.5474,33.5575,148,"MESOWEST","209486"
"RSFSD","Rancho Santa",-117.1896,33.0333,76,"MESOWEST","209491"
"ELMSD","El Monte Roa",-116.8962,32.8670,134,"MESOWEST","209494"
"LLCSD","Lilac",-117.0693,33.2771,398,"MESOWEST","209499"
"GURSD","Guejito Ranc",-116.9547,33.1667,586,"MESOWEST","209502"
"ARHSD","Archie Moore",-116.9593,33.0403,459,"MESOWEST","209508"
"GDNSP","GARDEN SPRIN",-114.2942,37.2719,1479,"MESOWEST","209509"
"BMRSD","Black Mounta",-117.1329,32.9949,201,"MESOWEST","209512"
"HVYSD","Highland Val",-116.9352,33.0293,414,"MESOWEST","209513"
"UCRM","Norris Ranch",-121.0833,35.5342,18,"MESOWEST","209514"
"VLCSD","Valley Cente",-117.0077,33.2357,443,"MESOWEST","209517"
"DYER","DYER - WALLA",-117.9886,37.6061,1488,"MESOWEST","209518"
"HHCSD","Hellhole Can",-116.9235,33.2244,610,"MESOWEST","209523"
"OTYSD","Otay",-116.9278,32.7202,263,"MESOWEST","209526"
"ESCSD","Escondido",-117.0515,33.1716,438,"MESOWEST","209527"
"SRHSD","Sunrise Hwy",-116.5083,32.8085,1222,"MESOWEST","209534"
"WNC","WESTERN NEVA",-119.7969,39.1858,1535,"MESOWEST","209538"
"ELFSD","Elfin Forest",-117.1909,33.0765,196,"MESOWEST","209542"
"DMHSD"," Del Mar Hei",-117.2228,32.9640,92,"MESOWEST","209544"
"BRG1","Range 1",-112.9333,32.5503,365,"MESOWEST","209546"
"RHSSD","Rancho Heigh",-117.0572,33.4112,669,"MESOWEST","209547"
"UCAB","Anza Borrego",-116.4044,33.2558,250,"MESOWEST","209549"
"RBVSD","Rainbow Vall",-117.1702,33.4012,331,"MESOWEST","209550"
"RWM","Radioactive",-113.0460,43.5034,1532,"MESOWEST","209554"
"CGDSD","Cole Grade",-117.0155,33.2846,516,"MESOWEST","209555"
"SGHEN","SAGEHEN CREE",-120.2369,39.4325,1932,"MESOWEST","209556"
"MSDSD","Mt. Soledad",-117.2409,32.8142,113,"MESOWEST","209557"
"NSPA","Sparks - UNR",-119.7378,39.5031,1338,"MESOWEST","209558"
"690","Central Faci",-112.9477,43.5326,1509,"MESOWEST","209568"
"CBDSD","Carlsbad",-117.3272,33.1374,22,"MESOWEST","209569"
"UCSR","Stunt Ranch",-118.6567,34.0947,398,"MESOWEST","209576"
"BSPO","Spot Road",-113.3378,32.7289,204,"MESOWEST","209579"
"ROCSD","Rockwood",-116.9686,33.1422,674,"MESOWEST","209582"
"IMPSD","Imperial Val",-116.0376,32.7450,194,"MESOWEST","209583"
"VRDD","Redondo (Val",-106.5536,35.8839,3231,"MESOWEST","209584"
"SSSSD","Sunshine Sum",-116.7317,33.3440,995,"MESOWEST","209588"
"ATO","Atomic City",-112.8157,43.4437,1530,"MESOWEST","209590"
"CESSD","Country Esta",-116.7929,33.0287,564,"MESOWEST","209591"
"JAMSD","Jamul",-116.8690,32.7138,321,"MESOWEST","209595"
"PLAND","Parsons Land",-118.5469,33.4675,123,"MESOWEST","209597"
"CRVSD","Carveacre",-116.7230,32.7836,550,"MESOWEST","209599"
"UCDE","Boyd Deep Ca",-116.3783,33.6481,299,"MESOWEST","209601"
"PAUSD","Pauma Valley",-117.0789,33.3711,125,"MESOWEST","209603"
"MCNSD","Marion Canyo",-117.0402,33.3688,213,"MESOWEST","209608"
"BMSSD","Buckman Spri",-116.4887,32.7619,992,"MESOWEST","209609"
"AVYSD","Anderson Val",-116.7480,32.8647,813,"MESOWEST","209610"
"UCBO","Blue Oak Ran",-121.7364,37.3817,574,"MESOWEST","209611"
"STVSD","Santa Teresa",-116.7618,33.0688,794,"MESOWEST","209613"
"VHVC","Headquarters",-106.5211,35.8528,2644,"MESOWEST","209614"
"RCRSD","Rincon Reser",-116.9571,33.2515,282,"MESOWEST","209615"
"CBVA","Bridgeport V",-119.2522,38.2231,1980,"MESOWEST","209617"
"HARSD","Harbison Can",-116.8289,32.8223,302,"MESOWEST","209618"
"EUCSD","Eucalyptus H",-116.9317,32.8753,229,"MESOWEST","209623"
"BRMSD","Barona Mesa",-116.7803,32.9777,587,"MESOWEST","209624"
"UCMC","McLaughlin R",-122.3350,38.8242,402,"MESOWEST","209626"
"UCBU","Burns Pinion",-116.4558,34.1481,1244,"MESOWEST","209627"
"BLCSD","Black Canyon",-116.8276,33.0986,578,"MESOWEST","209629"
"UCEL","Elliot Chapa",-117.0922,32.8917,238,"MESOWEST","209630"
"WARSD","Warners",-116.6973,33.2479,866,"MESOWEST","209631"
"CIAV","Avalon Schoo",-118.3336,33.3386,34,"MESOWEST","209634"
"RIOSD","Rios Canyon",-116.8811,32.8433,204,"MESOWEST","209635"
"NNSV","North Spring",-114.5067,39.4581,1720,"MESOWEST","209636"
"CLMSD","Creelman",-116.8709,33.0157,439,"MESOWEST","209637"
"SYRSD","Santa Ysabel",-116.6860,33.1322,897,"MESOWEST","209641"
"WBGLY","Wild Boar Gu",-118.4392,33.3244,222,"MESOWEST","209642"
"MGDSD","Mesa Grande",-116.7593,33.1676,1019,"MESOWEST","209648"
"BRJSD","Barrett Junc",-116.6846,32.6018,368,"MESOWEST","209651"
"OMBSD","Otay Mesa Bo",-116.9005,32.5581,172,"MESOWEST","209656"
"NBNG","Bango",-119.0333,39.4972,1256,"MESOWEST","209657"
"DDHSD","Del Dios Hig",-117.1655,33.0372,94,"MESOWEST","209658"
"POTSD","Potrero",-116.5769,32.6064,846,"MESOWEST","209659"
"ACDM","Chiricahua D",-109.0167,31.8700,1246,"MESOWEST","209661"
"CSRR","Sorensens Re",-119.9039,38.7758,2107,"MESOWEST","209663"
"EWRSD","East Willows",-116.6825,32.8390,839,"MESOWEST","209664"
"UCGR","Sweeney Gran",-115.6530,34.7820,1304,"MESOWEST","209668"
"PTMSD","Pala Temecul",-117.0819,33.4192,394,"MESOWEST","209671"
"RAMSD","Ramona",-116.8580,33.0730,462,"MESOWEST","209680"
"NCLV","Clover Valle",-114.9694,40.8683,1721,"MESOWEST","209682"
"BNASD","Barona",-116.8760,32.9344,401,"MESOWEST","209696"
"DEA","Dead Man Can",-113.0598,43.6251,1557,"MESOWEST","209697"
"NPTSD","North Potrer",-116.5849,32.6298,773,"MESOWEST","209698"
"DHVSD","Deerhorn Val",-116.7622,32.6870,727,"MESOWEST","209699"
"WCVSD","Wisecarver",-116.7620,32.7320,778,"MESOWEST","209700"
"OGVSD","Oak Grove",-116.7882,33.3919,842,"MESOWEST","209701"
"SILSD","Sill Hill",-116.6428,32.9541,1084,"MESOWEST","209703"
"SYCSD","Sycamore Can",-117.0296,32.9143,316,"MESOWEST","209706"
"ORTSD","Oretega",-117.5138,33.5696,329,"MESOWEST","209707"
"LKWSD","Lake Wohlfor",-116.9947,33.1780,500,"MESOWEST","209708"
"MPESD","Camp Elliot",-117.1191,32.8522,135,"MESOWEST","209709"
"RNBSD","Rainbow",-117.1441,33.4189,322,"MESOWEST","209713"
"IKPSD","In Ko Pah",-116.1183,32.6360,981,"MESOWEST","209714"
"POVSD","Pamo Valley",-116.8481,33.1434,308,"MESOWEST","209716"
"SSOSD","Sunset Oaks",-116.8137,33.0745,712,"MESOWEST","209719"
"HMDSD","Hidden Meado",-117.0942,33.2265,415,"MESOWEST","209724"
"HVWSD","Highland Val",-116.9901,33.0671,347,"MESOWEST","209725"
"RPOSD","Round Potrer",-116.6315,32.6479,803,"MESOWEST","209726"
"HVLSD","High Valley",-116.9922,32.9966,441,"MESOWEST","209735"
"LHCSD","Lower Hellho",-116.9593,33.2204,563,"MESOWEST","209737"
"LDCSD","Linea del Ci",-117.2281,32.9974,105,"MESOWEST","209738"
"STTSD","Shockey Truc",-116.4236,32.6339,880,"MESOWEST","209740"
"EWNSD","East Warners",-116.6207,33.2265,988,"MESOWEST","209741"
"PTZSD","Peutz Valley",-116.7680,32.8594,488,"MESOWEST","209742"
"WCKSD","Witch Creek",-116.7379,33.0727,767,"MESOWEST","209744"
"CIRSD","Circle R",-117.1457,33.2856,199,"MESOWEST","209745"
"VMTSD","Viejas Mtn T",-116.7424,32.8539,802,"MESOWEST","209748"
"SPPSD","Spangler Pea",-116.7893,32.9973,528,"MESOWEST","209749"
"PCKSD","Pauma Creek",-116.9809,33.3289,315,"MESOWEST","209751"
"TCNSD","Tecolote Can",-117.1841,32.7912,83,"MESOWEST","209753"
"MIGSD","San Miguel",-116.9801,32.6847,152,"MESOWEST","209754"
"MGYSD","Mataguay",-116.6997,33.2233,860,"MESOWEST","209755"
"AVOSD","Avocado",-117.2547,33.3926,200,"MESOWEST","209758"
"LPTSD","La Posta",-116.4040,32.7138,1219,"MESOWEST","209759"
"MTLSD","Mission Trai",-117.0564,32.8423,275,"MESOWEST","209761"
"PMTSD","Paradise Mou",-116.9297,33.2032,674,"MESOWEST","209763"
"MGRSD","Mussey Grade",-116.9081,32.9863,486,"MESOWEST","209764"
"VJSSD","Viejas",-116.7044,32.8456,715,"MESOWEST","209766"
"PMASD","Pauma",-117.0035,33.3124,227,"MESOWEST","209768"
"NATSD","National Cit",-117.0967,32.6543,4,"MESOWEST","209771"
"WALSD","West Alpine",-116.7995,32.8301,481,"MESOWEST","209772"
"SPVSD","San Pasqual",-116.9548,33.0930,128,"MESOWEST","209773"
"BVDSD","Boulevard We",-116.2889,32.6621,1038,"MESOWEST","209775"
"SVLSD","Skye Valley",-116.7024,32.7208,682,"MESOWEST","209776"
"LLDSD","Loveland",-116.7888,32.8083,554,"MESOWEST","209778"
"DEHSD","Dehesa",-116.8353,32.7869,232,"MESOWEST","209779"
"BVYSD","Blossom Vall",-116.8425,32.8683,363,"MESOWEST","209780"
"CSTSD","Crest",-116.8543,32.8115,452,"MESOWEST","209782"
"NHGSD","Nate Harriso",-116.9620,33.3222,554,"MESOWEST","209784"
"POWSD","Poway",-117.0399,32.9820,235,"MESOWEST","209785"
"SDRSD","San Dieguito",-117.1692,33.0231,76,"MESOWEST","209786"
"DZRSD","Dulzura",-116.7581,32.6149,442,"MESOWEST","209787"
"BLUSD","Blue Sky",-117.0051,33.0151,246,"MESOWEST","209791"
"NRWSD","Narrows Sub",-116.2940,33.1371,234,"MESOWEST","209793"
"CVXSD","Chula Vista",-117.0580,32.6016,41,"MESOWEST","209794"
"MADSD","Maderas",-117.0296,33.0408,190,"MESOWEST","209798"
"YSASD","Santa Ysabel",-116.6717,33.1132,923,"MESOWEST","209799"
"OLVSD","Olivenhain",-117.1300,33.0801,356,"MESOWEST","209800"
"COYSD","Los Coyotes",-116.5854,33.2582,1161,"MESOWEST","209802"
"CPOSD","Campo",-116.4929,32.5990,742,"MESOWEST","209803"
"A3796","Portland - S",-122.7721,45.7685,5,"MESOWEST","209807"
"AN839","Big Piney",-110.0992,42.4867,2081,"MESOWEST","209809"
"A3555","RYDER",-101.5716,47.9409,661,"MESOWEST","209811"
"A1152","Eagle Pass C",-100.4512,28.7046,253,"MESOWEST","209813"
"AN506","Texas City B",-94.9315,29.3852,7,"MESOWEST","209814"
"AN455","San Antonio",-98.6200,29.5150,277,"MESOWEST","209818"
"A3831","Yellowstone-",-110.8310,44.3731,2511,"MESOWEST","209819"
"AN684","Pinedale Gas",-109.8708,42.8698,2190,"MESOWEST","209825"
"A1130","Forest Park",-90.2811,38.6311,159,"MESOWEST","209826"
"AN829","Viking Lake",-95.0450,40.9700,366,"MESOWEST","209828"
"A1902","Paul Meyer",-115.2533,36.1064,734,"MESOWEST","209831"
"AN603","Audubon C38",-97.8723,30.4832,329,"MESOWEST","209840"
"AN525","Houston Milb",-95.2606,29.7064,8,"MESOWEST","209841"
"A3614","Laramie Coun",-104.5228,41.0854,1742,"MESOWEST","209844"
"AN760","Hagerstown",-77.7219,39.5656,157,"MESOWEST","209847"
"AN196","Gary-IITRI",-87.3047,41.6067,188,"MESOWEST","209850"
"AN729","Horicon Wild",-88.6211,43.4661,271,"MESOWEST","209859"
"AN527","Houston Manc",-95.2599,29.7188,12,"MESOWEST","209862"
"AN017","West 43rd",-112.1443,33.4064,311,"MESOWEST","209864"
"A1884","GreenValley",-115.0529,36.0487,562,"MESOWEST","209869"
"AN596","Keller C17",-97.2821,32.9225,256,"MESOWEST","209877"
"AN392","Flemington",-74.8068,40.5153,44,"MESOWEST","209881"
"A1937","Beulah North",-101.7669,47.2986,623,"MESOWEST","209892"
"AN203","St. Philips",-87.7183,38.0053,127,"MESOWEST","209896"
"A3662","Sheridan",-106.8472,44.9340,1133,"MESOWEST","209902"
"A1683","Rider Trail",-90.4488,38.7526,155,"MESOWEST","209903"
"AN467","Clute C11",-95.3975,29.0111,5,"MESOWEST","209907"
"AN334","ELDOSPGS",-94.0347,37.7010,300,"MESOWEST","209908"
"AN281","CHICOPEE",-72.5556,42.1944,79,"MESOWEST","209909"
"A1660","ROLAND",-94.5244,35.4081,143,"MESOWEST","209915"
"AN819","Emmetsburg:",-94.6933,43.1233,378,"MESOWEST","209919"
"AN523","Houston West",-95.6358,29.7233,29,"MESOWEST","209921"
"AN454","Killeen C104",-97.6797,31.0880,250,"MESOWEST","209924"
"A3623","Billlings Lo",-108.4266,45.8064,956,"MESOWEST","209925"
"AN457","Camp Bullis",-98.5650,29.6322,320,"MESOWEST","209929"
"AN288","Worcester",-71.8758,42.2742,306,"MESOWEST","209940"
"A3768","BAYVIEW",-76.7400,35.4280,5,"MESOWEST","209946"
"AN573","Corpus Chris",-97.4343,27.7653,14,"MESOWEST","209948"
"A3628","Hamilton PS",-114.1589,46.2436,1090,"MESOWEST","209950"
"A3601","French Town",-114.2243,47.0129,928,"MESOWEST","209952"
"AN284","E. Milton -",-71.1144,42.2117,189,"MESOWEST","209953"
"AN459","Calaveras La",-98.3117,29.2753,151,"MESOWEST","209956"
"A3784","Cades Cove -",-83.7836,35.6031,565,"MESOWEST","209960"
"A1200","Mesa - Brook",-111.8651,33.4105,368,"MESOWEST","209962"
"A3371","Joe Neal",-115.2383,36.2706,709,"MESOWEST","209963"
"A1978","Fountain Hil",-111.7253,33.6110,505,"MESOWEST","209967"
"A1792","Houston Nort",-95.3877,29.8145,21,"MESOWEST","209969"
"AN536","Houston East",-95.2206,29.7681,11,"MESOWEST","209972"
"A1712","Garden City",-116.2694,43.6479,801,"MESOWEST","209982"
"A1327","Kimberly",-114.2130,42.3320,1553,"MESOWEST","209990"
"A1346","Payson Well",-111.3297,34.2293,1489,"MESOWEST","209997"
"AN487","Pilot Point",-96.9437,33.4107,210,"MESOWEST","209998"
"A3338","Horn Point",-76.1408,38.5876,4,"MESOWEST","210003"
"A1633","Redwash",-109.3532,40.2044,1701,"MESOWEST","210006"
"AN272","Rockville",-77.1069,39.1144,121,"MESOWEST","210009"
"AN270","Aldino",-76.2039,39.5633,121,"MESOWEST","210016"
"A3765","Voyageurs NP",-92.8292,48.4128,429,"MESOWEST","210021"
"A2707","Baytown Gart",-94.9838,29.8233,15,"MESOWEST","210034"
"A1158","Larwill",-85.6294,41.1697,285,"MESOWEST","210035"
"A3651","Kalispell Fl",-114.3056,48.2025,905,"MESOWEST","210036"
"A1526","Seattle-10th",-122.3197,47.5972,40,"MESOWEST","210038"
"A2757","Casino Cente",-115.1398,36.1744,617,"MESOWEST","210040"
"AN608","Victoria C87",-97.0056,28.8358,32,"MESOWEST","210044"
"AN597","Grapevine Fa",-97.0637,32.9843,178,"MESOWEST","210050"
"AN775","Moxa Arch",-109.7897,41.7506,1971,"MESOWEST","210052"
"A2741","Plummer",-86.9900,38.9856,164,"MESOWEST","210053"
"AN537","Clinton C403",-95.2575,29.7339,12,"MESOWEST","210056"
"A1304","South Reno",-119.7754,39.4692,1355,"MESOWEST","210058"
"A3776","Great Basin",-114.2158,39.0053,2060,"MESOWEST","210064"
"A1094","Omak-Colvill",-119.5190,48.4000,260,"MESOWEST","210068"
"AN792","Cheyenne NCo",-104.7783,41.1822,1860,"MESOWEST","210069"
"A1292","Amarillo 24t",-101.7874,35.2367,1120,"MESOWEST","210073"
"AN514","Northwest Ha",-95.6739,30.0394,52,"MESOWEST","210077"
"A1757","Fort Worth C",-97.3380,32.6647,216,"MESOWEST","210081"
"A1074","Canyonlands",-109.8211,38.4583,1794,"MESOWEST","210084"
"A2859","Port Arthur",-93.9622,29.8486,5,"MESOWEST","210085"
"AN489","Odessa Hays",-102.3419,31.8367,880,"MESOWEST","210087"
"A3597","NCORE",-111.9872,46.8505,1192,"MESOWEST","210089"
"AN447","Providence",-71.4150,41.8081,0,"MESOWEST","210092"
"A3658","Butte Greely",-112.5009,46.0024,1678,"MESOWEST","210095"
"AN517","Houston Bayl",-95.4992,29.6958,24,"MESOWEST","210100"
"AN264","Padonia",-76.6316,39.4620,117,"MESOWEST","210102"
"AN856","BROADWAY (So",-90.2636,38.5425,139,"MESOWEST","210108"
"A3795","Portland - S",-122.5882,45.2593,170,"MESOWEST","210109"
"AN594","Eagle Mounta",-97.4764,32.9881,243,"MESOWEST","210112"
"A1195","Floresville",-98.1481,29.1307,126,"MESOWEST","210115"
"AN631","Seattle-Beac",-122.3086,47.5682,102,"MESOWEST","210116"
"A1934","Hannover",-101.4281,47.1858,682,"MESOWEST","210118"
"AN393","Rider Univer",-74.7427,40.2831,34,"MESOWEST","210120"
"AN790","STILWELL CAS",-94.6697,35.7506,304,"MESOWEST","210121"
"AN853","Buick NE",-91.1165,37.6521,422,"MESOWEST","210123"
"AN190","Charlestown",-85.6642,38.3938,180,"MESOWEST","210125"
"AN541","Seabrook Fri",-95.0156,29.5831,7,"MESOWEST","210127"
"AN593","Tyler Airpor",-95.4158,32.3440,168,"MESOWEST","210136"
"A1139","Basin",-108.0411,44.2800,1242,"MESOWEST","210139"
"AN595","Ft. Worth No",-97.3566,32.8058,202,"MESOWEST","210142"
"AN676","WAUKESHA - C",-88.2150,43.0203,261,"MESOWEST","210144"
